ID,名字,描述,获得方式
68115,عناصر ترقية القمح,با لا لا سلسلة رقص الجنية الصغيرة من الحارس الازرق المربع ألت - شعب القمح في ضوء النهار,@Null@
68116,دعائم مسبحة صغيرة,با لا لا سلسلة رقص الجنية الصغيرة من لينغ ماي الحارس ألت - دعائم اكتساح العرض,@Null@
68117,فول سوداني,با لا لا سلسلة رقص الجنية الصغيرة من لينغ ماي تشي الحارس ألت - بمعزل عن الفستق,@Null@
68118,حب المطرقة,The Love Hammer هو الكنز السري الحصري من Lovey Dovey و Abel. إعطائهم لهم يمكن أن تجعلهم يتطورون ~,@Null@
68119,خلق الحجر,خلق الحجر هو الكنز الحصري من ميني مواء وميكو الإبداعي، يمكن أن تجعلها تطورها ~,@Null@
68120,جفاف نجمي,هونستونات النجمية هي كنوز حصرية لفانوس القمر الساطع وفانوس القمر المشرق. إعطاء هؤلاء لهم يمكن أن تجعلهم يتطورون ~,@Null@
68121,الميكروفون البصري الكهربائي,يمكن أن يجعل الميكروفون البصري الكهربائي جعل الكلب الراديو يشع أعظم سحر، صوت في جميع الاتجاهات، وتألق الضوء الملبر!,@Null@
68122,فراش سحابة,فراش سحابة Baa Ball Sheep هي السلاح السحري الوحيد لصنع أحلام جميلة.,@Null@
68123,إبرة الانفجار,إبرة الانفجار يمكن أن تسرع في تطور النحل والشراب النحل.,@Null@
68124,قلادة حزمة جين,يمكن أن تجلب لك قلادة Jinbao الحظ الكامل لتطور حيوانك الأليف.,@Null@
68125,ساطع ذيل الروح,ارتدِ ذيل الروح الساطع وسيصبح التطور مليئًا بالمرح.,@Null@
68126,@Null@,@Null@,@Null@
68127,@Null@,@Null@,
68128,#N/A,#N/A,#N/A
68129,#N/A,#N/A,#N/A
68201,مظلة قفز عادية,مصنوعة من ريش ريدشيسك وعصي خشبية صغيرة.  على الرغم من عدم استقراره ، إلا أنه يكفي الانزلاق فوق المنحدرات خلال فترة زمنية قصيرة.  يمكن استخدامها لاستكشاف الحيوانات الأليفة.,تحصل عليه من خلال النمو على طاولة العمل في المنزل
68202,نظارات غوص عادية,مصنوع من شظايا زجاجية ومواد خشبية ، وهي عبارة عن تجميع بسيط ، على الرغم من عدم ثباته ، إلا أنه يكفي للغوص تحت الماء خلال فترة زمنية قصيرة.  يمكن استخدامها لاستكشاف الحيوانات الأليفة.,تحصل عليه من خلال النمو على طاولة العمل في المنزل
68203,بيكاكاك بسيطة,يتم تجميعها ببساطة من الحجارة الحادة والمواد الخشبية، والتي ليست مستقرة للغاية، ولكن يكفي فتح ثقب التعدين. #R تستخدم مغامرات الحيوانات الأليفة.,يمكن معالجتها في محطة الإنتاج المنزلية
68204,@Null@,@Null@,@Null@
68205,@Null@,@Null@,@Null@
68206,@Null@,@Null@,@Null@
68207,@Null@,@Null@,@Null@
68208,@Null@,@Null@,@Null@
68209,@Null@,@Null@,@Null@
68210,@Null@,@Null@,@Null@
68301,كرة فقاعة باردة,اجمع ما يكفي من الكرة الفقاعة الباردة وقد تتمكن من دعوة بابلي إلى الحديقة.,@Null@
68302,كرة فقاعة معطرة,اجمع ما يكفي من الكرة الفقاعة المعطرة وقد تتمكن من دعوة سبوري إلى الحديقة.,@Null@
68303,كرة فقاعة صلبة,اجمع ما يكفي من الكرة الفقاعة الصلبة وقد تتمكن من دعوة ستوني إلى الحديقة.,@Null@
68304,كرة فقاعة حارة,اجمع ما يكفي من الكرة الفقاعة الحارة وقد تتمكن من دعوة فلامي إلى الحديقة.,@Null@
68305,سهام القفز,اجمع ما يكفي من سهام القفز وقد تتمكن من دعوة تادبي إلى الحديقة.,@Null@
68306,الغار الأزرق,اجمع ما يكفي من الغار الأزرق ، وقد يمكنك دعوة الأرنب الصغير رابي إلى الحديقة.,@Null@
68307,وشاح قماش قطني,اجمع ما يكفي من اوشحة القماش القطني ، وقد يمكنك دعوة دوغي إلى الحديقة.,@Null@
68308,قشرة بيض مغلي,اجمع ما يكفي من قشر البيض المغلي ، وقد يمكنك دعوة دراكي ايغ إلى الحديقة.,@Null@
68309,ريشة ذهبية,اجمع ما يكفي من الريش الذهبي ، وقد يمكنك دعوة الببغاء باروتي إلى الحديقة.,@Null@
68310,نجوم متلألئة,اجمع ما يكفي من النجوم المتلألئة ، وقد يمكنك دعوة الشبح الصغير غوستي إلى الحديقة.,@Null@
68311,ربطة راقية,اجمع ما يكفي من الأقواس الفخمة ، وقد يمكنك دعوة القطة السوداء الصغيرة بلاكي إلى الحديقة.,@Null@
68312,حلقة السباحة الممتلئة,اجمع ما يكفي من حلقات السباحة الممتلئة ، وقد يمكنك دعوة النمر الصغير سيالي إلى الحديقة.,@Null@
68313,@Null@,@Null@,@Null@
68314,@Null@,@Null@,@Null@
68315,@Null@,@Null@,@Null@
68316,@Null@,@Null@,@Null@
68317,@Null@,@Null@,@Null@
68318,@Null@,@Null@,@Null@
68319,@Null@,@Null@,@Null@
68320,@Null@,@Null@,@Null@
68321,@Null@,@Null@,@Null@
68322,@Null@,@Null@,@Null@
68323,@Null@,@Null@,@Null@
68324,@Null@,@Null@,@Null@
68501,مخلوق بيضة - بابلي,بعد الاستخدام ، احصل على حيوان أليف - بابلي,@Null@
68502,مخلوق بيضة - بابلي,بعد الاستخدام ، احصل على حيوان أليف - بابلي,@Null@
68503,مخلوق بيضة - بابلوس,بعد الاستخدام ، احصل على حيوان أليف - بابلوس,@Null@
68504,مخلوق بيضة - بابلوس,بعد الاستخدام ، احصل على حيوان أليف - بابلوس,@Null@
68505,مخلوق بيضة - بابلوب,بعد الاستخدام ، احصل على حيوان أليف - بابلوب,@Null@
68506,مخلوق بيضة - سبوري,بعد الاستخدام ، احصل على حيوان أليف - سبوري,@Null@
68507,مخلوق بيضة - سبوري,بعد الاستخدام ، احصل على حيوان أليف - سبوري,@Null@
68508,مخلوق بيضة - سبوروس,بعد الاستخدام ، احصل على حيوان أليف - سبوروس,@Null@
68509,مخلوق بيضة - سبوروس,بعد الاستخدام ، احصل على حيوان أليف - سبوروس,@Null@
68510,مخلوق بيضة - سبورلوب,بعد الاستخدام ، احصل على حيوان أليف - سبورلوب,@Null@
68511,مخلوق بيضة - ستوني,بعد الاستخدام ، احصل على حيوان أليف - ستوني,@Null@
68512,مخلوق بيضة - ستوني,بعد الاستخدام ، احصل على حيوان أليف - ستوني,@Null@
68513,مخلوق بيضة - ستونوس,بعد الاستخدام ، احصل على حيوان أليف - ستونوس,@Null@
68514,مخلوق بيضة - ستونوس,بعد الاستخدام ، احصل على حيوان أليف - ستونوس,@Null@
