ID,描述
120243,Oyun sürümü çok düşük
120244,Silah cilt detayları
120245,Bu silah cilt aşağıdaki etkileri içerir:
120246,Önce cildi göster
120247,"Kapalı, önce minyatürleri görüntüleyin"
120248,"Açılan, önce silah derilerini göster"
120249,Sonraki Sayfa
120250,Silah derileri nasıl kullanılır?
120251,1. Zırh: Satınalma derileri
120252,2. Zaten sahip olunan: kullanın
120253,"Oyunda, herkes havalı silah cildinizi görebilir"
120254,1. Silah derilerini kullanmadan önce
120255,2. Silah derisini kullandıktan sonra
120256,Cilt aynı silah türü için gösterilecektir.
120257,Öğe türü
120258,Deri
120259,Yöntem almak
120260,Kötü istek parametresi
120261,Geçersiz istemci sürümü
120262,Geçersiz yapılandırma
120263,Yanlış ürün
120264,Kesinti başarısız oldu
120265,Öğe silinemedi
120266,Öğe eklenemedi
120267,Veri yazılamadı
120268,Satın alma limiti
120269,Teslimat başarısız oldu
120270,Kalıcı maddelerin yenilenmesi gerekmez
120271,Öğe süresi doldu
120272,Cildi bulamıyorum
120273,Silah derisi
120274,@Null@
120275,Vay canına! Silah derim var # cfa7a0f@1 #n!
120276,Uygulanabilir silah: Tabanca
120277,Uygulanabilir silah: Hafif makineli tüfek
120278,Uygulanabilir silah: Keskin nişancı tüfeği
120279,Uygulanabilir silah: ağır makineli tüfek
120280,Uygulanabilir silahlar: kılıçlar
120281,Uygulanabilir Araç: Kazmalar
120282,Uygulanabilir Araç: Eksenler
120283,Uygulanabilir Araç: Kürekler
120284,Kazma
120285,Balta
120286,Kürek
120287,Harita silahı cilt bonusu kapatıldı
120288,El karakteri
120289,Karakter yolculuğu
120290,Git bir silah derisi al
120291,"Silah derisini @ 1 'a zaten verdiniz, lütfen bir daha vermeyin."
120292,Silah cilt manipülasyonu
120293,Bonusa izin ver
120294,Verildi.
120295,E-posta gönderilemedi
120296,Silah cildi @ 1 e-posta yoluyla verildi. E-postada gecikme olabilir. Arkadaşlarınıza tekrar tekrar giriş yaptıktan sonra kontrol etmelerini hatırlatabilirsiniz.
120297,Demirci Dükkanı
120298,Silah yeterliliği Lvl %d'ye ulaştığında kilidi açın
120299,"Etkinlik Kuralları1. Demirci Dükkanı sadece kalıcı silahlar geliştirebilir.2. Her geliştirme, kalite düzeyinden şansa dayalı ek nitelikler çekecektir.3. Oyuncular silah niteliklerini yenilemek veya güncellemek için ""Geliştirmeye Devam Et"" veya ""Nitelikleri Koru"" düğmesine dokunabilir."
120300,Şans Bildirimi
120301,Kalite Türü
120302,Efsanevi
120303,Değerli
120304,Nadir
120305,Sıradan
120306,Şans
120307,Silah yeterliliğinin faydası nedir?
120308,Silah yeterliliğini nasıl artırabilirim?
120309,"1. Uzmanlığı artırmak silah yıldız seviyelerinin kilidini açabilir. Demirci Dükkanında geliştirdikten sonra, yıldız seviyeleri nitelik bonusları sağlayabilir."
120310,1. Herhangi bir haritada silah kaplamaları kullanmak ve oyuncuları veya yaratıkları yenmek yeterlilik bonusları verecektir.
120311,1. Herhangi bir haritada silah kaplamaları kullanmak ve oyuncuları veya yaratıkları yenmek yeterlilik bonusları verecektir.  2. Herhangi bir haritada silah kaplamaları kullanmak ve becerileri ortaya çıkarmak için şarj etmek de yeterlilik bonusları verecektir.
120312,1. Herhangi bir haritada silah kaplamaları kullanmak ve birim bloklarını kırmak yeterlilik bonusları verecektir.  2. Herhangi bir haritada silah kaplamaları kullanmak ve becerileri ortaya çıkarmak için şarj etmek de yeterlilik bonusları verecektir.
120313,Yeniden Döküm İpucu
120314,Mevcut yeniden şekillendirme özelliği yüksek kalitededir. Yeniden döküme devam etmek istiyor musunuz?
120315,Tüketim için yetersiz madde miktarı.
120316,Henüz silah sahibi değil.
120317,Geliştirmek için dokunun
120318,Save Attribute
120319,1. Herhangi bir haritada silah kaplamaları kullanmak ve birim bloklarını kırmak yeterlilik bonusları verecektir.
120399,#cfa7a0f%s#n günler #cfa7a0f%s#n saat #cfa7a0f%s#n dakika
120400,@Null@
130000,Ücretsiz Oyna Girin
130001,Müzik kütüphanesi
130002,Resmi kaynaklar
130003,Kaynak Kütüphanesi
130004,Tür
130005,Nota
130006,Yazar
130007,Tavsiye edilen müzik aletleri
130008,Süre
130009,Ana melodiyi çalmak için önerilen aracı kullanın Etkisi daha iyidir
130010,İthalat / Yönet
130011,Skor olarak kaydet
130012,Onaylamak
130013,Ücretsiz oyun
130014,G
130015,C
130016,F
130017,"Müzikal ölçek sınırlamaları nedeniyle, bazı notlar oynanamaz"
130018,"Üretim çok hızlı, @1 saniyede tekrar üretilebilir"
130019,"Üretim başarısız oldu, sırt çantanız bu puanı tutamaz"
130020,#G 【@1】 #n şarkısının puanı başarıyla üretildi ve sırt çantasına konuldu.
130021,"#G 【@1】 #n şarkısını nasıl oynayacağınızı öğrendiniz, deneyin"
130022,"Bunu öğrendin, diğer arkadaşlarla paylaş"
130023,"Enstrümanın menzilinin sınırlaması nedeniyle, F %s notalarının çalınması desteklenmiyor"
130024,resmi
130025,Montaj yaparken ücretsiz oyun moduna geçemez
130026,Dönüştürülmüş durumda oynayamaz
130027,[Kaynak adı] şarkısının puanı başarıyla üretildi ve sırt çantasına yerleştirildi.
130028,%s için puan
130029,"%s şarkının çalındığını kaydeden bir puan. %s tarafından üretilen, kullandıktan sonra puanı öğrenebilirsiniz."
130030,"Bunu öğrendin, diğer arkadaşlarla paylaş"
130031,"Çok hızlı yapıldı,%s saniyede yapılabilir"
130032,Beyazlat olmayan kullanıcılar için mevcut değil
130033,"[%s] şarkıyı nasıl oynayacağınızı öğrendiniz, deneyin"
130034,"Öncelikli topluluğu sağladıktan sonra, yakındaki oyuncular varsa Oynamak, aynı müzik İlk önce başkalarıyla eşleşecek."
130035,Öncelikli topluluk
140000,En iyi fotoğraf açısını bulmak için konumunuzu ve perspektifinizi hareket ettirin!
140001,Ana görünüm
140002,Olumlu bakış açısı
140003,Geri görünüm
140004,"Mevcut oda dolu, yeni bir oda ekleniyor mu?"
140005,"Bulut servis odasına katılamadınız, yeni bir odaya mı katılıyorsunuz?"
140006,"Odaya katılamadı, lütfen tekrar deneyin?"
140007,"Bu harita süper eğlenceli, acele et ve dene!"
140008,"Operasyonun 666 duydum, gel ve bu haritayı dene!"
140009,"Hiç oynamadığınız süper yüksek kaliteli harita, gelin ve arkadaşlarınızla oynayın!"
140010,Tanrım! Seni uzun zamandır izliyorum! Gel ve benimle karanlıkta oyna!
140011,"Haritamda, kimse beni geçemez, eğer bana inanmıyorsan, gel ve dene!"
140012,Macera odama gel! Arkadaşlarım ve ben seni bekliyoruz!
140013,Bu macera odası harika! Hiç duramıyorum!
140014,Mini World 'de süper güzel bir fotoğraf çektim!
140015,"Bu resim süper eğlenceli, ben de süper güzel bir fotoğraf çektim, gel ve benimle oyna!"
140016,"Resim yükleniyor, lütfen bekleyin?"
140017,"Resim yükleme başarısız oldu, lütfen tekrar deneyin!"
140018,Bu süper eğlenceli bir harita olmalı! Birlikte oynamaya davetlisiniz!
170001,Kaplanın Mutlu Yılı
170002,Etkinlikte Öne Çıkanlar
170003,Mini Tiyatro
170004,Sadece Mini Fasulye
170005,Veya
170011,Özel Veri Paketi
170012,Unicom 5G veri+150 Mini Paralar
170013,Mobil 5G veri+150 Mini Paralar
170014,Yakında satışa sunulacak
170015,Abone olmak
170016,rezerv
170017,rezerv
170018,rezerv
170019,rezerv
170020,rezerv
170111,İyi şanslar havai fişekler x
170112,Rüya Bina Hediye Kutusu
170113,Starlight Hediye Kutusu
170114,Araç Kartı Makinesi
170115,"1, yıldız hediye kutusu: 1 yıldız kodu kullanın, 1 kez açabilir, #cfa7a0f yıldız cilt kuponu #n alma fırsatına sahip olun. 
  
 2, Rüya Bina Hediye Kutusu: 1 kez açılabilen 1 rüya bina kodu kelimelerini kullanın ve rüya bina cilt kuponu #n #cfa7a0f alma fırsatına sahip olun. 
  
 3, Starlight Skin Exchange, Dream Building Skin Exchange Kuponları borsa mağazasındaki özel derilerle değiştirilebilir. Borsa mağazası zaman zaman güncellenecek ve döviz kuponlarının sayısı silinmeyecektir. 
  
 4, Hediye kutusunu açmanın kümülatif sayısı belirtilen sayıya ulaştığında, ek ödüller de alabilirsiniz. #cfa7a0f kümülatif sayı ve ödüller her Pazartesi 0 #n sıfırlanacak, lütfen ödülleri zamanında alın. 
  
 5, her biri hediye kutusunu bir kez açar, belirli sayıda şanslı değeri artıracak, şanslı değer ne kadar yüksek olursa, kupon alma şansı o kadar yüksek olur, şanslı değer dolduğunda, hediye kutusunu bir sonraki açışınızda bir kupon alabilir, kupon alabilir, şanslı değer 0 sıfırlanır ve sonra yeniden biriktirilir. 
  
 6, hesapta bir yıldız / rüya bina kodu olduğunda, hediye kutusunu açmak yıldız / rüya bina kodunu çıkarmaya öncelik verecektir. 
  
 7, rüya bina kodu kelimeleri 20 mini paralar harcayarak elde edilebilir; ayrıca hediye kutusunu doğrudan açmak için mini paralar kullanabilirsiniz ve 5 kez bir indirim vardır ve sadece 88 mini paraya mal olur; #cfa7a0f rüya bina hediye kutusunu ücretsiz, ikinci yarı fiyat #n ve orijinal fiyatı geri yüklemek için üçüncü kez açmak için her gün ilk kez mini paralar harcayın. 
  
 8, yıldız kodu 68 mini paralar harcayarak elde edilebilir veya hediye kutusunu doğrudan açmak için mini paralar kullanabilirsiniz ve 5 kez indirim, sadece 318 mini paralar vardır. 
  
 9, Starlight Hediye Kutusu Ödül Listesi ve Olasılık 
 Silah Derisi (Kalıcı) 4.36% 
 Giydir (kalıcı) 3.33% 
 Silah Derisi (Sınırlı Süreli) 27.99% 
 Giydir (Sınırlı Süreli) 27.99% 
 Kırıkları Giydir 10.51% 
 Mini Coin 6.32% 
 Mini Fasulye 9.58% 
 Gelişmiş Montaj Üniversal Parçalar 6.57% 
 Deneyim Kartının Keyfini Çıkarın 7.71% 
 Starlight cilt kuponu, ilk olasılık% 0.001, şanslı değer ne kadar yüksek olursa, olasılık o kadar yüksek olur, şanslı değer elde edilir 
  
 10, Rüya Bina Hediye Kutusu Ödül Listesi ve Olasılık 
 Sprey boya (kalıcı) 3.93% 
 Giydir (kalıcı) 3.12% 
 Sprey boya (sınırlı süre) 30.21% 
 Giydir (sınırlı süre) 30.21% 
 Kırıkları Giydir 10.07% 
 Mini Coin 3.93% 
 Mini Fasulye 10.07% 
 Sıradan Bağlantılar Evrensel Parçalar% 7.35 
 Deneyim Kartının Keyfini Çıkarın 5.04% 
 Rüya bina cilt kuponu, ilk olasılık% 0.001, şanslı değer ne kadar yüksek olursa, olasılık o kadar yüksek olursa, şanslı değer elde edilmelidir"
170116,Kümülatif sayı
170117,Piyango ödüllerinin sayısı (her Pazartesi 0 GMT+8 temizlenir)
170118,1 kez
170119,5 kez
170120,Her gün ilk kez ücretsiz
170121,Değişim
170122,Zaten sahip olunan
170123,Ödül Önizlemesi
170124,Shard mağazası
170125,Değişim dükkanı
170126,Aşağıdaki ödülleri kazanma şansı için hediye kutusu çekilişlerine katılın!
170127,Rüya Bina Kodu Satın Alın
170128,Starlight Kodunu Satın Alın
170129,"Operasyon çok hızlı, lütfen yavaşla"
170130,@1 ile biter
170131,Dükkan güncellendi. Lütfen daha sonra tekrar deneyin.
170132,Yıldız Işığı Macerası
170133,Ipuç -ları
170134,Redemption Shop'un mevcut içeriği güncellendi. Deneyimlemek için lütfen en son sürümü indirin. Mevcut ödülü hala kullanmak istiyor musunuz?
170135,Mevcut ödülü kullanın
170136,Daha fazla ipucu yok
170199,Yeni Gachapon Arayüzü
170200,Elde edilen kupon
170201,Kilidini açtığınız için tebrikler!
170202,Koleksiyon Adı
170203,Koleksiyon Fiyatlandırması
170204,Kalan Süre
170205,İşlem Sonucu
170206,Ticaret İşlemleri
170207,Koleksiyon İlan Talimatları
170208,"1. Maceracılar satılık belirli koleksiyonları listeleyebilir, ürün fiyatını, satış süresini ve satışın anonim olup olmadığını belirleyebilir. İpuçları: Koleksiyonların mevcut ortalama satış fiyatını öğrenmek için son işlem kayıtlarını kontrol edebilirsiniz.  2. Bir koleksiyon satışa sunmadan önce, kullanılmamış durumda olmalıdır. Listelendikten sonra, koleksiyon öğesinin durumu gizlenir ve listeleme süresi boyunca kullanılamaz. Maceracılar bir koleksiyon eşyasının kullanımını eski haline getirmek isterlerse, raftan çıkarmaları gerekir.  3. Satış süresi sona ererse ve koleksiyon satılmazsa, artık serbest piyasada gösterilmeyecektir. Oyuncuların onu yeniden listelemesi gerekiyor.  4. Başarılı bir işlemden sonra tahsil edilebilir öğeler için işlem ücretleri düşülecektir. Satılmayan koleksiyonlar için ücret kesintisi yapılmayacaktır. Başarılı bir işlemden sonra, maceracılar ilgili jetonu talep etmek için ""Koleksiyonlarım"" a gidebilirler.  5. Tahsil edilebilir işlem ücretleri, listelenen fiyatın %8'i üzerinden hesaplanır ve başarılı bir işlemden sonra düşülür.  6. Bir koleksiyonun listelendikten sonra serbest piyasada görünmesi yaklaşık 5 dakika sürebilir. Lütfen sabırlı olun.  7. Koleksiyon eşyalarının satışından elde edilen Mini Paralar, koleksiyon eşyaları satın almak, kırmızı paketler göndermek veya hediye işlevleri için kullanılamaz."
170209,Serbest Piyasa
170210,İşlemim
170211,Fiyat Trendi
170212,Artan Fiyat Sırası
170213,Azalan Fiyat Sırası
170214,Artan Koleksiyon Sırası
170215,Azalan Koleksiyon Sırası
170216,Sahipsiz Öğeleri Görüntüleme
170217,Tüm
170218,Cilt
170219,Töre
170220,Köpük
170221,Yayın
170222,Gözde
170223,Favoriyi İptal Et
170224,Satın alma
170225,Koleksiyon Görünümünü Görüntüle
170226,Koleksiyonlarım
170227,Benim Favorim
170228,Ticaret Kaydı
170229,Koleksiyonları raftan çıkarın
170230,Yeniden Listele
170231,Talep Belirteci
170232,Son İşlem Kayıtları
170233,Satış
170234,Mini Coin x@1
170235,Mevcut Fiyat:
170236,Satıcı:
170237,Kalan Süre:
170238,Gizemli Maceracı
170239,Devam ediyor
170240,Satılan
170241,Rafa hazır
170242,Sona er -di
170243,"""Koleksiyon Sat""a dokunun, @1 yuva kaldı."
170244,@1 yuvalarının kilidini açmak için Mini üye olun
170245,Koleksiyon Fiyatı
170246,Satış Zamanı
170247,@1h
170248,Anonim Satış
170249,İşlem Ücreti:
170250,(Fiyat aralığı: 10-9999)
170251,En Yüksek Kapanış Fiyatı:
170252,En Düşük Kapanış Fiyatı:
170253,Ortalama Kapanış Fiyatı:
170254,Lütfen önce e-postanızı/telefon numaranızı bağlayın.
170255,"Zaten @1'iniz var, diğer koleksiyonlara göz atın!"
170256,"Bu koleksiyon @ 1, diğer koleksiyonlara göz atın!"
170257,En sevdiğiniz koleksiyon depolama kapasitesi zaten dolu!
170258,Lütfen önce satmak istediğiniz koleksiyonu seçin.
170259,Şu anda kullanımda olan skinler satılamaz.
170260,Lütfen uygun bir fiyat girin (fiyat aralığı: 10-9999).
170261,Zaten son sayfa
170262,Zaten ilk sayfa
170263,@1 başarıyla [color=#32B82F]satın alındı[/color] @2 [color=#32B82F]with[/color] Mini Coinx@3.
170264,@1 başarıyla [color=#E88149]sold [/color] @2 ve [color=#E88149]got[/color] Mini Coinx@3.
170265,Geçersiz koleksiyon öğelerini temizleme
170266,Koleksiyon Pazarı
170267,Koleksiyon Sat
170268,Ortalama İşlem Fiyatı
170269,Tarih
170270,"Yetersiz belirteç, satın alınamıyor."
170271,Şu anda satışa sunulan ürün yok.
170272,Geçerli sekmede satışa sunulan herhangi bir koleksiyon ürünü yok.
170273,Bu koleksiyon için kayıt bilgisi yok.
170274,Henüz herhangi bir koleksiyonunuz yoktu. Git serbest piyasaya bir göz at!
170275,"Herhangi bir koleksiyon satın almadınız veya satmadınız. ""Koleksiyonlarım""a gidin ve listelemek için dokunun!"
170276,Mini üyeliğe abone oldunuz. Listeleme yuvalarını görüntülemek için arayüzü yenileyin.
170277,Ek koleksiyon ilanı yuvaları sadece Mini üyeler tarafından kullanılabilir. Maceracılar Mini Üyelik arayüzüne giderek üye olabilir ve kayıt yuvalarının kilidini açabilir.
170278,Koleksiyon eşyalarını raftan çıkaracağınızdan emin misiniz?
170279,Varlıklarınızın güvenliğini sağlamak için lütfen önce telefon numaranızı veya e-postanızı bağlayın.
170280,Henüz işlem verisi yok.
170281,Koleksiyon rafından kaldırılamadı.
170282,Koleksiyon satış süresi sona erdi.
170283,Koleksiyon satın alınamadı.
170284,Geçersiz koleksiyon.
170285,Geçersiz tahsil edilebilir satış süresi.
170286,Listelediğiniz koleksiyon zaten mevcut.
170287,Koleksiyon bulunamıyor.
170288,Satın almaya çalıştığınız koleksiyona zaten sahipsiniz.
170289,Koleksiyona sahip değilsiniz.
170290,"Aynı koleksiyon zaten satış için listelenmiştir, satın alınamaz."
170291,İddia edilemedi. Lütfen daha sonra tekrar deneyin.
170292,Başarıyla doğrulandı! Artık koleksiyonlarınızı listeleyebilirsiniz.
170293,Varlıklarınızın güvenliğini sağlamak için lütfen önce telefon/e-posta güvenlik doğrulamasından geçin.
170294,Lütfen telefon güvenlik doğrulamasına devam edin.
170295,E-posta doğrulaması #LSwitch
170296,Lütfen e-posta güvenliği doğrulamasına devam edin.
170297,Telefonla doğrulama #LSwitch
170298,Koleksiyon eşyalarını listelediğinizden emin misiniz?
170299,Koleksiyon Sat
170300,Koleksiyon tükendi. Lütfen başka bir tane seçin.
170301,Bu ay için gönderme sınırına ulaşıldı.
170302,@2 gönderme işlevi yalnızca hesabınızı oluşturduktan sonra @1 gün sonra kullanılabilir.
170303,Mini Paralarınız yetersiz. Koleksiyon satın almaya devam etmek için doldurun. (Sistemden alınan Mini Paralar veya kırmızı paketler koleksiyon satın almak için kullanılamaz.)
170304,Bekleme Süresinde
170305,Bu hafta satışa sunabileceğiniz koleksiyon sayısı: @1
