ID,名字,描述,获得方式
68201,Dù Lượn,Được lắp ráp đơn giản bằng lông gà màu đỏ và những thanh gỗ nhỏ. Không chắc chắn lắm nhưng cũng đủ để vượt qua vách đá. Có thể được sử dụng cho cuộc phiêu lưu của thú cưng.,Có thể chế tạo tại Bàn làm việc ở Nhà
68202,Kính Lặn,"Được lắp ráp đơn giản từ vật liệu kính và gỗ, không ổn định lắm nhưng đủ dùng cho những chuyến đi ngắn dưới nước.
Được sử dụng cho các cuộc phiêu lưu thú cưng.",Có thể chế tạo tại Bàn làm việc ở Nhà
68203,Rìu Đá Thô Sơ,"Được lắp ráp một cách đơn giản từ Đá và Vật Liệu Gỗ, không chắc chắn lắm, nhưng đủ sức để khai thác Mỏ.  #r Dùng cho Pet Thám Hiểm.",Nhận được khi gia công ở Bàn Chế Tạo trong Vườn
68204,@Null@,@Null@,@Null@
68205,@Null@,@Null@,@Null@
68206,@Null@,@Null@,@Null@
68207,@Null@,@Null@,@Null@
68208,@Null@,@Null@,@Null@
68209,@Null@,@Null@,@Null@
68210,@Null@,@Null@,@Null@
68301,Bong bóng mát lạnh,"Sưu tập đủ những quả bong bóng mát lạnh, biết đâu lại rủ được những quả Bong Bóng Nhỏ về nhà",@Null@
68302,Bong bóng thơm phức,"Sưu tập đủ các quả bong bóng thơm, biết đâu lại có thể mời các bạn Vi Bào Tử về nhà.",@Null@
68303,Bong bóng cứng,Thu thập đủ Bong bong cứng và bạn có thể mời Sỏi Nhỏ vào nhà,@Null@
68304,Bong bóng cay,"Thu thập đủ các quả bong bóng cay, biết đâu bạn có thể mời Dango về nhà mình",@Null@
68305,Phi tiêu nhảy,"Thu thập đủ phi tiêu nhảy, bạn sẽ có thể mời những bạn Nòng Nọc đến nhà của bạn.",@Null@
68306,Nhánh nguyệt quế xanh,"Sưu tập đủ cành nguyệt quế xanh, biết đâu lại mời được chú thỏ nhỏ về nhà",@Null@
68307,Khăn jean,"Sưu tập đủ khăn jean, biết đâu có thể mời Cún Con đến nhà.",@Null@
68308,Vỏ trứng luộc,"Thu thập đủ vỏ trứng nóng, có thể bạn có thể mời Trứng Bom đến nhà của bạn.",@Null@
68309,Lông vũ hoàng kim,"Thu thập đủ lông vũ hoàng kim, có thể bạn sẽ mời được chú vẹt non về nhà.",@Null@
68310,Sao lung linh,"Sưu tập đủ các ngôi sao lung linh, biết đâu lại có thể mời được Baby Ghost về nhà.",@Null@
68311,Nơ thắt cao quý,"Sưu tập đủ các nơ thắt cao quý, biết đâu mời được Hắc Tiểu Miu nhỏ bé về nhà.",@Null@
68312,Vòng bơi mũm mĩm,"Sưu tập đủ vòng bơi mũm mĩm, biết đâu có thể rủ được Hải Cẩu về nhà.",@Null@
68313,@Null@,@Null@,@Null@
68314,@Null@,@Null@,@Null@
68315,@Null@,@Null@,@Null@
68316,@Null@,@Null@,@Null@
68317,@Null@,@Null@,@Null@
68318,@Null@,@Null@,@Null@
68319,@Null@,@Null@,@Null@
68320,@Null@,@Null@,@Null@
68321,@Null@,@Null@,@Null@
68322,@Null@,@Null@,@Null@
68323,@Null@,@Null@,@Null@
68324,@Null@,@Null@,@Null@
68501,Trứng- Bubbli,Sử dụng sẽ nhận được thú cưng - Bong Bóng Nhỏ,@Null@
68502,Trứng- Bubbli,Sử dụng sẽ nhận được thú cưng - Bong Bóng Nhỏ,@Null@
68503,Trứng- Bubblus,Sử dụng sẽ nhận được thú cưng - Bong Bóng Mưa,@Null@
68504,Trứng - Bubblus,Sử dụng sẽ nhận được thú cưng - Bong Bóng Mưa,@Null@
68505,Trứng - Bubblob,Sử dụng sẽ nhận được thú cưng - Bong Bóng Tròn,@Null@
68506,Trứng - Vi Bào Tử,Sử dụng sẽ nhận được thú cưng - Vi Bào Tử,@Null@
68507,Trứng - Vi Bào Tử,Sử dụng sẽ nhận được thú cưng - Vi Bào Tử,@Null@
68508,Trứng - Lá Mũm Mĩm,Sử dụng sẽ nhận được thú cưng - Lá Mũm Mĩm,@Null@
68509,Trứng - Lá Mũm Mĩm,Sử dụng sẽ nhận được thú cưng - Lá Mũm Mĩm,@Null@
68510,Trứng - Bánh Bao Lá,Sử dụng sẽ nhận được thú cưng - Bánh Bao Lá,@Null@
68511,Trứng - Sỏi Nhỏ,Sử dụng sẽ nhận được thú cưng - Sỏi Nhỏ,@Null@
68512,Trứng - Sỏi Nhỏ,Sử dụng sẽ nhận được thú cưng - Sỏi Nhỏ,@Null@
68513,Trứng - Đá Viên,Sử dụng sẽ nhận được thú cưng - Đá Viên,@Null@
68514,Trứng - Đá Viên,Sử dụng sẽ nhận được thú cưng - Đá Viên,@Null@
68515,Trứng - Đá Ngầu,Sử dụng sẽ nhận được thú cưng - Đá Ngầu,@Null@
68516,Trứng - Dango Lửa,Sử dụng sẽ nhận được thú cưng - Dango Lửa,@Null@
68517,Trứng - Dango Lửa,Sử dụng sẽ nhận được thú cưng - Dango Lửa,@Null@
68518,Trứng - Flamus,Sử dụng sẽ nhận được thú cưng - Flamus,@Null@
68519,Trứng - Flamus,Sử dụng sẽ nhận được thú cưng - Flamus,@Null@
68520,Trứng - Flamlob,Sử dụng sẽ nhận được thú cưng - Flamlob,@Null@
68521,Trứng - Nòng Nọc,Sử dụng sẽ nhận được thú cưng - Nòng Nọc,@Null@
68522,Trứng - Nòng Nọc,Sử dụng sẽ nhận được thú cưng - Nòng Nọc,@Null@
68523,Trứng - Ếch Nhảy,Sử dụng sẽ nhận được thú cưng - Ếch Nhảy,@Null@
68524,Trứng - Ếch Nhảy,Sử dụng sẽ nhận được thú cưng - Ếch Nhảy,@Null@
68525,Trứng - Ninja Ếch,Sử dụng sẽ nhận được thú cưng - Ninja Ếch,@Null@
68526,Trứng - Thỏ Nhí,Sử dụng sẽ nhận được thú cưng - Thỏ Nhí,@Null@
68527,Trứng - Thỏ Nhí,Sử dụng sẽ nhận được thú cưng - Thỏ Nhí,@Null@
68528,Trứng - Thỏ Ngố,Sử dụng sẽ nhận được thú cưng - Thỏ Ngố,@Null@
68529,Trứng - Thỏ Ngố,Sử dụng sẽ nhận được thú cưng - Thỏ Ngố,@Null@
68530,Trứng - Thỏ Bụ Bẫm,Sử dụng sẽ nhận được thú cưng - Thỏ Bụ Bẫm,@Null@
68531,Trứng - Cún Con,Sử dụng sẽ nhận được thú cưng - Cún Con,@Null@
68532,Trứng - Cún Con,Sử dụng sẽ nhận được thú cưng - Cún Con,@Null@
68533,Trứng - Dogee,Sử dụng sẽ nhận được thú cưng - Dogee,@Null@
68534,Trứng - Dogee,Sử dụng sẽ nhận được thú cưng - Dogee,@Null@
68535,Trứng - Chó Trinh Sát,Sử dụng sẽ nhận được thú cưng - Chó Trinh Sát,@Null@
68536,Trứng - Tiểu Long,Sử dụng sẽ nhận được thú cưng - Tiểu Long,@Null@
68537,Trứng - Tiểu Long,Sử dụng sẽ nhận được thú cưng - Tiểu Long,@Null@
68538,Trứng - Hắc Long,Sử dụng sẽ nhận được thú cưng - Hắc Long,@Null@
68539,Trứng - Hắc Long,Sử dụng sẽ nhận được thú cưng - Hắc Long,@Null@
68540,Trứng - Hắc Long,Sử dụng sẽ nhận được thú cưng - Đại Hắc Long,@Null@
68541,Trứng - Vẹt Non,Sử dụng sẽ nhận được thú cưng - Vẹt Non,@Null@
68542,Trứng - Vẹt Non,Sử dụng sẽ nhận được thú cưng - Vẹt Non,@Null@
68543,Trứng - Vẹt Bóng,Sử dụng sẽ nhận được thú cưng - Vẹt Bóng,@Null@
68544,Trứng - Vẹt Bóng,Sử dụng sẽ nhận được thú cưng - Vẹt Bóng,@Null@
68545,Trứng Vẹt Lông Vàng,Sử dụng sẽ nhận được thú cưng - Vẹt Lông Vàng,@Null@
68546,Trứng - Baby Ghost,Sử dụng sẽ nhận được thú cưng - Baby Ghost,@Null@
68547,Trứng - Baby Ghost,Sử dụng sẽ nhận được thú cưng - Baby Ghost,@Null@
68548,Trứng - Big Baby Ghost,Sử dụng sẽ nhận được thú cưng - Big Baby Ghost,@Null@
68549,Trứng - Big Baby Ghost,Sử dụng sẽ nhận được thú cưng - Big Baby Ghost,@Null@
68550,Trứng Super Baby Ghost,Sử dụng sẽ nhận được thú cưng - Super Baby Ghost,@Null@
68551,Trứng - Hắc Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Hắc Tiểu Miu,@Null@
68552,Trứng - Hắc Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Hắc Tiểu Miu,@Null@
68553,Trứng - Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Tiểu Miu,@Null@
68554,Trứng - Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Tiểu Miu,@Null@
68555,Trứng - Hắc Miêu,Sử dụng sẽ nhận được thú cưng - Hắc Miêu,@Null@
68556,Trứng - Hải Cẩu Nhỏ,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Nhỏ,@Null@
68557,Trứng - Hải Cẩu Nhỏ,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Nhỏ,@Null@
68558,Trứng - Hải Cẩu Tròn,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Tròn,@Null@
68559,Trứng - Hải Cẩu Tròn,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Tròn,@Null@
68560,Trứng - Hoàng Tử Seali,Sử dụng sẽ nhận được thú cưng - Hoàng Tử Seali,@Null@
68561,Trứng - Bong Bóng Nhỏ,Sử dụng sẽ nhận được thú cưng - Bong Bóng Nhỏ,@Null@
68562,Trứng - Bong Bóng Nhỏ,Sử dụng sẽ nhận được thú cưng - Bong Bóng Nhỏ,@Null@
68563,Trứng - Bong Bóng Nhỏ,Sử dụng sẽ nhận được thú cưng - Bong Bóng Nhỏ,@Null@
68564,Trứng - Bong Bóng Nhỏ,Sử dụng sẽ nhận được thú cưng - Bong Bóng Nhỏ,@Null@
68565,Trứng - Vi Bào Tử,Sử dụng sẽ nhận được thú cưng - Vi Bào Tử,@Null@
68566,Trứng - Vi Bào Tử,Sử dụng sẽ nhận được thú cưng - Vi Bào Tử,@Null@
68567,Trứng - Vi Bào Tử,Sử dụng sẽ nhận được thú cưng - Vi Bào Tử,@Null@
68568,Trứng - Vi Bào Tử,Sử dụng sẽ nhận được thú cưng - Vi Bào Tử,@Null@
68569,Trứng - Sỏi Nhỏ,Sử dụng sẽ nhận được thú cưng - Sỏi Nhỏ,@Null@
68570,Trứng - Sỏi Nhỏ,Sử dụng sẽ nhận được thú cưng - Sỏi Nhỏ,@Null@
68571,Trứng - Sỏi Nhỏ,Sử dụng sẽ nhận được thú cưng - Sỏi Nhỏ,@Null@
68572,Trứng - Sỏi Nhỏ,Sử dụng sẽ nhận được thú cưng - Sỏi Nhỏ,@Null@
68573,Trứng - Dango Lửa,Sử dụng sẽ nhận được thú cưng - Dango Lửa,@Null@
68574,Trứng - Dango Lửa,Sử dụng sẽ nhận được thú cưng - Dango Lửa,@Null@
68575,Trứng - Dango Lửa,Sử dụng sẽ nhận được thú cưng - Dango Lửa,@Null@
68576,Trứng - Dango Lửa,Sử dụng sẽ nhận được thú cưng - Dango Lửa,@Null@
68577,Trứng - Nòng Nọc,Sử dụng sẽ nhận được thú cưng - Nòng Nọc,@Null@
68578,Trứng - Nòng Nọc,Sử dụng sẽ nhận được thú cưng - Nòng Nọc,@Null@
68579,Trứng - Nòng Nọc,Sử dụng sẽ nhận được thú cưng - Nòng Nọc,@Null@
68580,Trứng - Nòng Nọc,Sử dụng sẽ nhận được thú cưng - Nòng Nọc,@Null@
68581,Trứng - Thỏ Nhí,Sử dụng sẽ nhận được thú cưng - Thỏ Nhí,@Null@
68582,Trứng - Thỏ Nhí,Sử dụng sẽ nhận được thú cưng - Thỏ Nhí,@Null@
68583,Trứng - Thỏ Nhí,Sử dụng sẽ nhận được thú cưng - Thỏ Nhí,@Null@
68584,Trứng - Thỏ Nhí,Sử dụng sẽ nhận được thú cưng - Thỏ Nhí,@Null@
68585,Trứng - Cún Con,Sử dụng sẽ nhận được thú cưng - Cún Con,@Null@
68586,Trứng - Cún Con,Sử dụng sẽ nhận được thú cưng - Cún Con,@Null@
68587,Trứng - Cún Con,Sử dụng sẽ nhận được thú cưng - Cún Con,@Null@
68588,Trứng - Cún Con,Sử dụng sẽ nhận được thú cưng - Cún Con,@Null@
68589,Trứng - Tiểu Long,Sử dụng sẽ nhận được thú cưng - Tiểu Long,@Null@
68590,Trứng - Tiểu Long,Sử dụng sẽ nhận được thú cưng - Tiểu Long,@Null@
68591,Trứng - Tiểu Long,Sử dụng sẽ nhận được thú cưng - Tiểu Long,@Null@
68592,Trứng - Tiểu Long,Sử dụng sẽ nhận được thú cưng - Tiểu Long,@Null@
68593,Trứng - Vẹt Non,Sử dụng sẽ nhận được thú cưng - Vẹt Non,@Null@
68594,Trứng - Vẹt Non,Sử dụng sẽ nhận được thú cưng - Vẹt Non,@Null@
68595,Trứng - Vẹt Non,Sử dụng sẽ nhận được thú cưng - Vẹt Non,@Null@
68596,Trứng - Vẹt Non,Sử dụng sẽ nhận được thú cưng - Vẹt Non,@Null@
68597,Trứng - Baby Ghost,Sử dụng sẽ nhận được thú cưng - Baby Ghost,@Null@
68598,Trứng - Baby Ghost,Sử dụng sẽ nhận được thú cưng - Baby Ghost,@Null@
68599,Trứng - Baby Ghost,Sử dụng sẽ nhận được thú cưng - Baby Ghost,@Null@
68600,Trứng - Baby Ghost,Sử dụng sẽ nhận được thú cưng - Baby Ghost,@Null@
68601,Trứng - Hắc Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Hắc Tiểu Miu,@Null@
68602,Trứng - Hắc Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Hắc Tiểu Miu,@Null@
68603,Trứng - Hắc Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Hắc Tiểu Miu,@Null@
68604,Trứng - Hắc Tiểu Miu,Sử dụng sẽ nhận được thú cưng - Hắc Tiểu Miu,@Null@
68605,Trứng - Hải Cẩu,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Nhỏ,@Null@
68606,Trứng - Hải Cẩu,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Nhỏ,@Null@
68607,Trứng - Hải Cẩu,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Nhỏ,@Null@
68608,Trứng - Hải Cẩu,Sử dụng sẽ nhận được thú cưng - Hải Cẩu Nhỏ,@Null@
68609,Trứng - Khỉ nhỏ,Sử dụng sẽ nhận được thú cưng - Khỉ Nhỏ,@Null@
68610,Trứng - Khỉ nhỏ,Sử dụng sẽ nhận được thú cưng - Khỉ Nhỏ,@Null@
68611,Trứng - Khỉ nhỏ,Sử dụng sẽ nhận được thú cưng - Khỉ Nhỏ,@Null@
68612,Trứng - Khỉ nhỏ,Sử dụng sẽ nhận được thú cưng - Khỉ Nhỏ,@Null@
68613,Trứng - Công Nhỏ,Sử dụng sẽ nhận được thú cưng - Công Nhỏ,@Null@
68614,Trứng - Công Nhỏ,Sử dụng sẽ nhận được thú cưng - Công Nhỏ,@Null@
68615,Trứng - Công Nhỏ,Sử dụng sẽ nhận được thú cưng - Công Nhỏ,@Null@
68616,Trứng - Công Nhỏ,Sử dụng sẽ nhận được thú cưng - Công Nhỏ,@Null@
68617,Trứng thú cưng - lúa mì,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68618,Trứng thú cưng - lúa mì,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68619,Trứng thú cưng - lúa mì,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68620,Trứng thú cưng - lúa mì,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68621,Trứng thú cưng - khối lượng nhỏ,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68622,Trứng thú cưng - khối lượng nhỏ,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68623,Trứng thú cưng - khối lượng nhỏ,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
68624,Trứng thú cưng - khối lượng nhỏ,"Cách sử dụng gạch thông thường làm bằng đất sét, cường độ tương đối thấp.",@Null@
