ID,名字,描述,获得方式
540224,Titanium Shovel + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540225,Titanium Shovel + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540226,Titanium Shovel + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540227,Tungsten Shovel + Brass Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540228,Tungsten Shovel + Stone Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540229,Tungsten Shovel + Mithril Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540230,Tungsten Shovel + Titanium Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540231,Tungsten Shovel + Tungsten Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540232,Tungsten Shovel + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540233,Tungsten Shovel + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540234,Tungsten Shovel + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540235,Tungsten Shovel + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540236,Tungsten Shovel + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540237,Tungsten Shovel + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540238,Tungsten Shovel + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540239,Tungsten Shovel + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540240,Tungsten Shovel + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540241,Tungsten Shovel + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540242,Tungsten Shovel + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540243,Tungsten Shovel + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540244,Brass Rake + Brass Rake,A planting tool designed to be used with both hands. Use it on @item_101# and @item_100# to change them into @item_102#.#r Use it on mature crops to harvest them.,Use @item_150029##n to obtain
540245,Brass Rake + Stone Rake,A planting tool designed to be used with both hands. Use it on @item_101# and @item_100# to change them into @item_102#.#r Use it on mature crops to harvest them.,Use @item_150029##n to obtain
540246,Brass Rake + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540247,Brass Rake + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540248,Brass Rake + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540249,Brass Rake + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540250,Brass Rake + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540251,Brass Rake + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540252,Brass Rake + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540253,Brass Rake + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540254,Brass Rake + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540255,Brass Rake + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540256,Brass Rake + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540257,Brass Rake + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540258,Stone Rake + Stone Rake,A planting tool designed to be used with both hands. Use it on @item_101# and @item_100# to change them into @item_102#.#r Use it on mature crops to harvest them.,Use @item_150029##n to obtain
540259,Stone Rake + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540260,Stone Rake + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540261,Stone Rake + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540262,Stone Rake + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540263,Stone Rake + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540264,Stone Rake + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540265,Stone Rake + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540266,Stone Rake + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540267,Stone Rake + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540268,Stone Rake + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540269,Stone Rake + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540270,Stone Rake + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540271,Mithril Rake + Brass Rake,A planting tool designed to be used with both hands. Use it on @item_101# and @item_100# to change them into @item_102#.#r Use it on mature crops to harvest them. Has a 3*3 range.,Use @item_150029##n to obtain
540272,Mithril Rake + Stone Rake,A planting tool designed to be used with both hands. Use it on @item_101# and @item_100# to change them into @item_102#.#r Use it on mature crops to harvest them. Has a 3*3 range.,Use @item_150029##n to obtain
540273,Mithril Rake + Mithril Rake,A planting tool designed to be used with both hands. Use it on @item_101# and @item_100# to change them into @item_102#.#r Use it on mature crops to harvest them. Has a 3*3 range.,Use @item_150029##n to obtain
540274,Mithril Rake + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540275,Mithril Rake + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540276,Mithril Rake + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540277,Mithril Rake + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540278,Mithril Rake + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540279,Mithril Rake + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540280,Mithril Rake + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540281,Mithril Rake + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_102#",Use @item_150029##n to obtain
540282,Mithril Rake + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540283,Mithril Rake + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
540284,Mithril Rake + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_102##rPick it back up for repeated use.",Use @item_150029##n to obtain
