ID,名字,描述,获得方式
540455,Arpón del diablo + Escudo de bronce,"#c0aba1dCárgalo#n para activar el estado defensivo. Usa el escudo en el momento preciso para derrotar a los monstruos sin recibir daño. #rTen en cuenta que agotar tu #c0aba1dResiliencia#n a cero resultará en fatiga. Para restaurar tu Resiliencia, deja de empuñar el escudo.",Usa @item_150029##n para obtenerla.
540456,Arpón del diablo + Escudo de titanio,"#c0aba1dCárgalo#n para activar el estado defensivo. Usa el escudo en el momento preciso para derrotar a los monstruos sin recibir daño. #rTen en cuenta que agotar tu #c0aba1dResiliencia#n a cero resultará en fatiga. Para restaurar tu Resiliencia, deja de empuñar el escudo.",Usa @item_150029##n para obtenerla.
540466,Bastón Ordinario + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540467,Bastón Ordinario + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540468,Bastón Ordinario + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540469,Bastón Ordinario + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540470,Bastón Ordinario + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540471,Bastón Ordinario + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540472,Bastón Ordinario + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540473,Bastón Ordinario + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540474,Bastón Ordinario + Bastón Ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540475,Bastón ardiente + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540476,Bastón ardiente + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540477,Bastón ardiente + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540478,Bastón ardiente + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540479,Bastón ardiente + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540480,Bastón ardiente + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540481,Bastón ardiente + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540482,Bastón ardiente + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540483,Bastón ardiente + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540484,Bastón ardiente + Bastón ardiente,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540485,Bastón ardiente + Bastón relámpago,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540486,Bastón ardiente + Bastón de veneno,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540487,Bastón ardiente + Bastón de resurrección,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540488,Bastón ardiente + Bastón de invocación,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540489,Bastón ardiente + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540490,Bastón relámpago + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540491,Bastón relámpago + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540492,Bastón relámpago + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540493,Bastón relámpago + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540494,Bastón relámpago + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540495,Bastón relámpago + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540496,Bastón relámpago + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540497,Bastón relámpago + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540498,Bastón relámpago + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540499,Bastón relámpago + Bastón relámpago,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540500,Bastón relámpago + Bastón de veneno,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540501,Bastón relámpago + Bastón de resurrección,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540502,Bastón relámpago + Bastón de invocación,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540503,Bastón relámpago + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540504,Bastón de veneno + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540505,Bastón de veneno + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540506,Bastón de veneno + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540507,Bastón de veneno + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540508,Bastón de veneno + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540509,Bastón de veneno + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540510,Bastón de veneno + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540511,Bastón de veneno + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540512,Bastón de veneno + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540513,Bastón de veneno + Bastón de veneno,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540514,Bastón de veneno + Bastón de resurrección,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540515,Bastón de veneno + Bastón de invocación,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540516,Bastón de veneno + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540517,Bastón de resurrección + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540518,Bastón de resurrección + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540519,Bastón de resurrección + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540520,Bastón de resurrección + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540521,Bastón de resurrección + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540522,Bastón de resurrección + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540523,Bastón de resurrección + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540524,Bastón de resurrección + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540525,Bastón de resurrección + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540526,Bastón de resurrección + Bastón de resurrección,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540527,Bastón de resurrección + Bastón de invocación,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540528,Bastón de resurrección + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540529,Bastón de invocación + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540530,Bastón de invocación + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540531,Bastón de invocación + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540532,Bastón de invocación + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540533,Bastón de invocación + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540534,Bastón de invocación + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540535,Bastón de invocación + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540536,Bastón de invocación + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540537,Bastón de invocación + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540538,Bastón de invocación + Bastón de invocación,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540539,Bastón de invocación + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540540,Bastón de hielo + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540541,Bastón de hielo + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540542,Bastón de hielo + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540543,Bastón de hielo + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540544,Bastón de hielo + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540545,Bastón de hielo + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540546,Bastón de hielo + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540547,Bastón de hielo + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540548,Bastón de hielo + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540549,Bastón de hielo + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540550,Bastón helado + Palo,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540551,Bastón helado + Martillo chikuchiku,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540552,Bastón helado + Bastón congelante,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540553,Bastón helado + Martillo de guerra de titanio,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540554,Bastón helado + Espada de piedra,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540555,Bastón helado + Daga,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540556,Bastón helado + Segador,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540557,Bastón helado + Espada de energía,Permite activar el Orbe durante el combate cuerpo a cuerpo.,Usa @item_150029##n para obtenerla.
540558,Bastón helado + Bastón ordinario,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540559,Bastón helado + Bastón ardiente,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540560,Bastón helado + Bastón relámpago,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540561,Bastón helado + Bastón de veneno,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540562,Bastón helado + Bastón de resurrección,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540563,Bastón helado + Bastón de invocación,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
540564,Bastón helado + Bastón de hielo,"Doble bastón, te permite usar orbes de ambos bastones al mismo tiempo.",Usa @item_150029##n para obtenerla.
