ID,名字,描述,获得方式
78074,Você quer provar o poder do Clear Sky Hammer (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78075,Você é o melhor (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78076,Eu não assisto! Eu não assisto! (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78077,Tudo Acontece (3 Dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78078,Ai ~ (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78079,Comer açúcar (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",
78080,Miau Fei Putu (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78081,Mapa de pulverização Lasar (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78082,Um acerto e um acerto (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78083,Levante-se (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78084,Nimpentu (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78085,Nimpentu (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78086,Spray Tess (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78087,Nimpentu (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78088,?? (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",
78089,Desenhe um círculo e amaldiçoe você (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78090,Não perturbe meu estudo (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78091,Spray de gás europeu (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78092,Aplausos calorosos ~ (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78093,Piquenique (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",
78094,"Voando no céu (3 dias) ","Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",
78095,Estou super fofo hoje também (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78096,Envie você para ter cuidado (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78097,Abraço (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78098,Estou com inveja (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78099,Quer abraço (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78100,"Ansioso, esfregando as mãos (3 dias)",Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78101,Piscadela manual (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78102,Guardar rancores (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78103,Inteligente (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",
78104,Onda de luz (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",
78105,Boa noite (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78106,Comedores de Melão (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78107,Ligeiramente (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78108,Feliz Ano Novo (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78109,Mapa de pulverização Gemini (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78110,Saudações de Ano Novo Tutu (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78111,Transformers-Soundwave (3 dias),"Uso: Desbloqueia este padrão de pintura por um tempo limitado e pode ser visto no sistema de pintura. Se o padrão tiver sido destravado permanentemente, pegue alguns Mini Feijões.",
78112,2023 (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78113,Você sabe (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78114,Agradecimentos extravagantes (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78115,Lute lado a lado (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78116,Festinha (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78117,Comece o seu show (3 dias),"Uso: Desbloqueia este padrão de pintura por um tempo limitado e pode ser visto no sistema de pintura. Se o padrão tiver sido destravado permanentemente, pegue alguns Mini Feijões.",
78118,Sem escolha (3 dias),"Uso: Desbloqueia este padrão de pintura por um tempo limitado e pode ser visto no sistema de pintura. Se o padrão tiver sido destravado permanentemente, pegue alguns Mini Feijões.",
78119,Bem-comportado e compreensivo (3 dias),"Uso: Desbloqueia este padrão de pintura por um tempo limitado e pode ser visto no sistema de pintura. Se o padrão tiver sido destravado permanentemente, pegue alguns Mini Feijões.",
78120,O mais importante é estar feliz! (3 dias),"Uso: Desbloqueia este padrão de pintura por um tempo limitado e pode ser visto no sistema de pintura. Se o padrão tiver sido destravado permanentemente, pegue alguns Mini Feijões.",
78121,Feliz 7º aniversário (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini grãos.",
78122,Desculpe por isso (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78123,Orgulhoso (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78124,Viva! Amizade! (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78125,Jantando (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78126,Inclinado a ser preguiçoso hoje (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78127,O que aconteceu (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78128,Que tal dançar? (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78129,Mexendo o esqueleto (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78130,Tire as estrelas para você (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78131,Mimimi (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78132,Não chore (3 dias),Uso: Desbloqueia o padrão de pintura por tempo limitado e pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.,
78133,Sem problemas mano (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78134,Feliz Zongzi Festival (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78135,Colapso (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78136,Faça um desejo (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78137,Enérgico (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78138,Relaxante (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78139,Obrigado (3 dias),"Uso: desbloquear esta tinta spray por tempo limitado, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78140,Mestre de geração (3 dias),"Uso: desbloqueie esse padrão de pintura por tempo limitado, que pode ser visualizado no sistema de pintura. Se o padrão tiver sido desbloqueado permanentemente, ganhe alguns Mini Feijões.",
78141,De repente (3 dias),"Uso: desbloqueie esse padrão de pintura por tempo limitado, que pode ser visualizado no sistema de pintura. Se o padrão tiver sido desbloqueado permanentemente, ganhe alguns Mini Feijões.",
78142,Tão feliz (3 dias),"Uso: desbloqueie esse padrão de pintura por tempo limitado, que pode ser visualizado no sistema de pintura. Se o padrão tiver sido desbloqueado permanentemente, ganhe alguns Mini Feijões.",
