ID,名字,描述,获得方式
76064,Ho pianto forte,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76065,Chi abbatte l'albero,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76066,Na! Possiamo essere amici?,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76067,Pop!,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76068,Ammirato,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76069,Ti mando piccoli fiori,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76070,antipatia,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76071,Lunga vita al proprietario di casa,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76072,Fitness,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76073,"Non ascolto, non ascolto","Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76074,Vuoi assaggiare il potere del Clear Sky Hammer?,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76075,Sei il migliore,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76076,Non guardo! Non guardo!,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76077,Tutto accade,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76078,Ow ooh ~,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76079,Mangia zucchero,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76080,Grafico Meow Fei,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76081,Lasalpintu,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76082,Colpiscilo,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76083,Ciao su,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76084,Nimpentu,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76085,Nimpentu,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76086,Tess spray,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76087,Nimpentu,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76088,??,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76089,Disegna un cerchio e malediciti,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76090,Non disturbare il mio studio,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76091,Spray a gas europeo,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76092,Caldo applauso ~,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76093,Picnic sul prato,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76094,Vola verso il cielo,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76095,Anch'io sono super carino oggi,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76096,Ti mando a fare attenzione,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76097,abbraccio,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76098,Sono geloso,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76099,Per abbracciare,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76100,Strofinando le mani eccitato,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76101,ammiccamento manuale,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76102,serbare rancore,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76103,Saggio come me,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76104,Xingling onda luminosa,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76105,Buona notte,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76106,Mangiatori di melone,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76107,leggermente,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76108,Felice anno nuovo,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76109,Mappa spray Gemelli,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76110,Saluti di Capodanno Tutu,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76111,Transformers-Soundwave,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76112,2023,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76113,Sai,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76114,Fantasia grazie,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76115,Combatti fianco a fianco,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76116,tocco,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76117,"Per favore, inizia il tuo spettacolo","Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76118,impotente,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76119,Obbediente e sensibile,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76120,La cosa più importante nella vita è essere felici!,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76121,Buon 7 ° compleanno,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76122,Mi dispiace per questo,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76123,"Andato, andato","Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76124,Saluti all'amicizia,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
76125,Riso secco Riso secco,"Uso: sbloccare in modo permanente il modello di spruzzo, che può essere visualizzato nel sistema di spruzzatura. Se il modello è stato sbloccato in modo permanente, prendi dei mini fagioli.",
